dataset_name,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP,tempo
orl,0.975664242114236,0.9722117388526336,0.9712861383776609,0.9703202375704564,0.9748305239002845,0.9818024096916929,0.7354281887084796,0.7401820543279056,391.28740208600357
